,word1,word2,Score,Ratio,word1_phonetix,word2_phonetix
12900,ccf,cpr,2.0,33,CF,CPR
12901,ccf,crao,3.0,29,CF,CR
12902,ccf,crp,2.0,33,CF,CRP
12903,ccf,ctx,2.0,33,CF,CTX
12904,ccf,cuff,2.0,57,CF,CAF
12905,ccf,cuts,3.0,29,CF,CAT
12906,ccf,cyst,3.0,29,CF,CAST
12907,ccf,eye,3.0,0,CF,E
12908,ccf,face,3.0,29,CF,FAC
12909,ccf,fit,3.0,33,CF,FAT
12910,ccf,flu,3.0,33,CF,FL
12911,ccf,gym,3.0,0,CF,GAN
12912,ccf,hcg,2.0,33,CF,HCG
12913,ccf,hip,3.0,0,CF,HAP
12914,ccf,hiv,3.0,0,CF,HAV
12915,ccf,hus,3.0,0,CF,H
12916,ccf,itch,3.0,29,CF,ITCH
12917,ccf,jaw,3.0,0,CF,J
12918,ccf,lcmv,3.0,29,CF,LCNV
12919,ccf,lip,3.0,0,CF,LAP
12920,ccf,mg,3.0,0,CF,MG
12921,ccf,neck,3.0,29,CF,NAC
12922,ccf,npd,3.0,0,CF,NPD
12923,ccf,oab,3.0,0,CF,OAB
12924,ccf,ocd,2.0,33,CF,OCD
12925,ccf,ocps,3.0,29,CF,OCP
12926,ccf,osa,3.0,0,CF,OS
12927,ccf,pap,3.0,0,CF,PAP
12928,ccf,pica,3.0,29,CF,PAC
12929,ccf,pml,3.0,0,CF,PNL
12930,ccf,prk,3.0,0,CF,PRC
12931,ccf,rdw,3.0,0,CF,RDW
12932,ccf,rmsf,3.0,29,CF,RNSF
12933,ccf,scar,3.0,29,CF,SCAR
12934,ccf,scle,3.0,29,CF,SCL
12935,ccf,sex,3.0,0,CF,SAC
12936,ccf,spa,3.0,0,CF,SP
12937,ccf,std,3.0,0,CF,STD
12938,ccf,tb,3.0,0,CF,TB
12939,ccf,tvl,3.0,0,CF,TVL
12940,ccf,uti,3.0,0,CF,UT
12941,ccf,vzv,3.0,0,CF,VSV
12942,ccf,wbc,3.0,33,CF,WBC
12943,ccf,wnv,3.0,0,CF,WNV
12944,ccf,जिम,3.0,0,CF,
12945,ccf,दवा,3.0,0,CF,
12946,ccf,फिट,3.0,0,CF,
12947,ccf,योग,3.0,0,CF,
12948,ccf,रोग,3.0,0,CF,
12949,ccf,aml,3.0,0,CF,ANL
12950,ccf,cml,2.0,33,CF,CNL
12951,ccf,cte,2.0,33,CF,CT
12952,ccf,dka,3.0,0,CF,DC
12953,ccf,emr,3.0,0,CF,ENR
12954,ccf,fsh,3.0,33,CF,FS
12955,ccf,fuo,3.0,33,CF,F
12956,ccf,iih,3.0,0,CF,
12957,ccf,lgv,3.0,0,CF,LGV
12958,ccf,mcad,3.0,29,CF,MCAD
12959,ccf,ocp,2.0,33,CF,OCP
12960,ccf,oi,3.0,0,CF,
12961,ccf,orf,2.0,33,CF,ORF
12962,ccf,otc,3.0,33,CF,OTC
12963,ccf,pad,3.0,0,CF,PAD
12964,ccf,pam,3.0,0,CF,PAN
12965,ccf,pcf,1.0,67,CF,PCF
12966,ccf,pcp,2.0,33,CF,PCP
12967,ccf,pct,2.0,33,CF,PCT
12968,ccf,pda,3.0,0,CF,PD
12969,ccf,pdcd,3.0,29,CF,PDCD
12970,ccf,pep,3.0,0,CF,PAP
12971,ccf,tbi,3.0,0,CF,TB
12972,ccf,tem,3.0,0,CF,TAN
12973,ccf,tof,2.0,33,CF,TAF
12974,ccf,ttp,3.0,0,CF,TP
12975,ccf,vkh,3.0,0,CF,VCH
12976,ccf,vma,3.0,0,CF,VN
12977,ccf,vte,3.0,0,CF,VT
12978,cml,abs,3.0,0,CNL,AB
12979,cml,acne,3.0,29,CNL,ACN
12980,cml,anal,3.0,29,CNL,ANAL
12981,cml,bmi,2.0,33,CNL,BN
12982,cml,cabg,3.0,29,CNL,CABG
12983,cml,cell,2.0,57,CNL,CAL
12984,cml,cells,3.0,50,CNL,CAL
12985,cml,chd,2.0,33,CNL,CHD
12986,cml,cll,1.0,67,CNL,CL
12987,cml,clot,3.0,57,CNL,CLAT
12988,cml,coli,2.0,57,CNL,CAL
12989,cml,colic,3.0,50,CNL,CALAC
12990,cml,colon,3.0,50,CNL,CALAN
12991,cml,coma,2.0,57,CNL,CAN
12992,cml,copd,3.0,29,CNL,CAPD
12993,cml,cpeo,3.0,29,CNL,CP
12994,cml,cpr,2.0,33,CNL,CPR
12995,cml,cramp,3.0,50,CNL,CRANP
12996,cml,crao,3.0,29,CNL,CR
12997,cml,crp,2.0,33,CNL,CRP
12998,cml,ctx,2.0,33,CNL,CTX
12999,cml,cuff,3.0,29,CNL,CAF
13000,cml,cuts,3.0,29,CNL,CAT
13001,cml,cyst,3.0,29,CNL,CAST
13002,cml,eye,3.0,0,CNL,E
13003,cml,fecal,3.0,50,CNL,FACAL
13004,cml,fit,3.0,0,CNL,FAT
13005,cml,flu,3.0,33,CNL,FL
13006,cml,focal,3.0,50,CNL,FACAL
13007,cml,gym,3.0,33,CNL,GAN
13008,cml,hcg,3.0,33,CNL,HCG
13009,cml,heel,3.0,29,CNL,HAL
13010,cml,hip,3.0,0,CNL,HAP
13011,cml,hiv,3.0,0,CNL,HAV
13012,cml,hus,3.0,0,CNL,H
13013,cml,ipmn,3.0,29,CNL,IPN
13014,cml,jaw,3.0,0,CNL,J
13015,cml,lcmv,2.0,57,CNL,LCNV
13016,cml,lems,3.0,29,CNL,LAN
13017,cml,limb,3.0,29,CNL,LANB
13018,cml,lip,3.0,33,CNL,LAP
13019,cml,lyme,3.0,29,CNL,LAN
13020,cml,male,3.0,57,CNL,MAL
13021,cml,mg,2.0,40,CNL,MG
13022,cml,npd,3.0,0,CNL,NPD
13023,cml,oab,3.0,0,CNL,OAB
13024,cml,ocd,3.0,33,CNL,OCD
13025,cml,ocps,3.0,29,CNL,OCP
13026,cml,osa,3.0,0,CNL,OS
13027,cml,pap,3.0,0,CNL,PAP
13028,cml,pill,3.0,29,CNL,PAL
13029,cml,pml,1.0,67,CNL,PNL
13030,cml,prk,3.0,0,CNL,PRC
13031,cml,rdw,3.0,0,CNL,RDW
13032,cml,rmsf,3.0,29,CNL,RNSF
13033,cml,scar,3.0,29,CNL,SCAR
13034,cml,scle,3.0,57,CNL,SCL
13035,cml,semg,3.0,29,CNL,SANG
13036,cml,sex,3.0,0,CNL,SAC
13037,cml,spa,3.0,0,CNL,SP
13038,cml,std,3.0,0,CNL,STD
13039,cml,tb,3.0,0,CNL,TB
13040,cml,timi,3.0,29,CNL,TAN
13041,cml,tumt,3.0,29,CNL,TANT
13042,cml,tvl,2.0,33,CNL,TVL
13043,cml,uti,3.0,0,CNL,UT
13044,cml,vzv,3.0,0,CNL,VSV
13045,cml,wbc,3.0,33,CNL,WBC
13046,cml,wnv,3.0,0,CNL,WNV
13047,cml,womb,3.0,29,CNL,WANB
13048,cml,जिम,3.0,0,CNL,
13049,cml,दवा,3.0,0,CNL,
13050,cml,फिट,3.0,0,CNL,
13051,cml,योग,3.0,0,CNL,
13052,cml,रोग,3.0,0,CNL,
13053,cml,aml,1.0,67,CNL,ANL
13054,cml,ccf,2.0,33,CNL,CF
13055,cml,cte,2.0,33,CNL,CT
13056,cml,dka,3.0,0,CNL,DC
13057,cml,emr,2.0,33,CNL,ENR
13058,cml,fsh,3.0,0,CNL,FS
13059,cml,fuo,3.0,0,CNL,F
13060,cml,iih,3.0,0,CNL,
13061,cml,lgv,3.0,33,CNL,LGV
13062,cml,mcad,3.0,29,CNL,MCAD
13063,cml,ocp,3.0,33,CNL,OCP
13064,cml,oi,3.0,0,CNL,
13065,cml,orf,3.0,0,CNL,ORF
13066,cml,otc,3.0,33,CNL,OTC
13067,cml,pad,3.0,0,CNL,PAD
13068,cml,pals,3.0,29,CNL,PAL
13069,cml,pam,3.0,33,CNL,PAN
13070,cml,pcf,3.0,33,CNL,PCF
13071,cml,pcp,3.0,33,CNL,PCP
13072,cml,pct,3.0,33,CNL,PCT
13073,cml,pda,3.0,0,CNL,PD
13074,cml,pep,3.0,0,CNL,PAP
13075,cml,tbi,3.0,0,CNL,TB
13076,cml,tem,3.0,33,CNL,TAN
13077,cml,tof,3.0,0,CNL,TAF
13078,cml,ttp,3.0,0,CNL,TP
13079,cml,vkh,3.0,0,CNL,VCH
13080,cml,vma,2.0,33,CNL,VN
13081,cml,vte,3.0,0,CNL,VT
13082,cte,abs,3.0,0,CT,AB
13083,cte,acne,2.0,57,CT,ACN
13084,cte,bite,2.0,57,CT,BAT
13085,cte,bites,3.0,50,CT,BAT
13086,cte,bmi,3.0,0,CT,BN
13087,cte,bone,3.0,29,CT,BAN
13088,cte,cabg,3.0,29,CT,CABG
13089,cte,cell,3.0,57,CT,CAL
13090,cte,chd,2.0,33,CT,CHD
13091,cte,cheek,3.0,50,CT,CAC
13092,cte,chest,3.0,50,CT,CAST
13093,cte,cleft,3.0,50,CT,CLAFT
13094,cte,cll,2.0,33,CT,CL
13095,cte,clot,3.0,57,CT,CLAT
13096,cte,coats,3.0,50,CT,CAT
13097,cte,coli,3.0,29,CT,CAL
13098,cte,coma,3.0,29,CT,CAN
13099,cte,copd,3.0,29,CT,CAPD
13100,cte,cpeo,2.0,57,CT,CP
13101,cte,cpr,2.0,33,CT,CPR
13102,cte,crao,3.0,29,CT,CR
13103,cte,crp,2.0,33,CT,CRP
13104,cte,ctx,1.0,67,CT,CTX
13105,cte,cuff,3.0,29,CT,CAF
13106,cte,cuts,2.0,57,CT,CAT
13107,cte,cyst,3.0,57,CT,CAST
13108,cte,cysts,3.0,50,CT,CAST
13109,cte,dhea,3.0,29,CT,D
13110,cte,diet,3.0,29,CT,DAT
13111,cte,eye,2.0,33,CT,E
13112,cte,eyes,3.0,29,CT,E
13113,cte,face,3.0,57,CT,FAC
13114,cte,feet,3.0,29,CT,FAT
13115,cte,fit,3.0,33,CT,FAT
13116,cte,flu,3.0,0,CT,FL
13117,cte,gym,3.0,0,CT,GAN
13118,cte,hcg,3.0,33,CT,HCG
13119,cte,heel,3.0,29,CT,HAL
13120,cte,hip,3.0,0,CT,HAP
13121,cte,hiv,3.0,0,CT,HAV
13122,cte,hus,3.0,0,CT,H
13123,cte,itch,3.0,29,CT,ITCH
13124,cte,jaw,3.0,0,CT,J
13125,cte,knee,3.0,29,CT,NY
13126,cte,latex,3.0,50,CT,LATAC
13127,cte,lcmv,3.0,29,CT,LCNV
13128,cte,ldpe,3.0,29,CT,LDP
13129,cte,leep,3.0,29,CT,LAP
13130,cte,lip,3.0,0,CT,LAP
13131,cte,lobe,3.0,29,CT,LAB
13132,cte,lyme,3.0,29,CT,LAN
13133,cte,male,3.0,29,CT,MAL
13134,cte,mg,3.0,0,CT,MG
13135,cte,node,3.0,29,CT,NAD
13136,cte,nose,3.0,29,CT,NAS
13137,cte,npd,3.0,0,CT,NPD
13138,cte,oab,3.0,0,CT,OAB
13139,cte,ocd,3.0,33,CT,OCD
13140,cte,ocps,3.0,29,CT,OCP
13141,cte,ogtt,3.0,29,CT,OGT
13142,cte,osa,3.0,0,CT,OS
13143,cte,pap,3.0,0,CT,PAP
13144,cte,pml,3.0,0,CT,PNL
13145,cte,prk,3.0,0,CT,PRC
13146,cte,rape,3.0,29,CT,RAP
13147,cte,rdw,3.0,0,CT,RDW
13148,cte,reye,3.0,29,CT,RY
13149,cte,scar,3.0,29,CT,SCAR
13150,cte,scle,2.0,57,CT,SCL
13151,cte,sex,3.0,33,CT,SAC
13152,cte,spa,3.0,0,CT,SP
13153,cte,std,2.0,33,CT,STD
13154,cte,stds,3.0,29,CT,STD
13155,cte,strep,3.0,50,CT,STRAP
13156,cte,tb,2.0,40,CT,TB
13157,cte,tewt,3.0,57,CT,TAT
13158,cte,tvl,3.0,33,CT,TVL
13159,cte,uti,2.0,33,CT,UT
13160,cte,vzv,3.0,0,CT,VSV
13161,cte,wbc,3.0,33,CT,WBC
13162,cte,wnv,3.0,0,CT,WNV
13163,cte,जिम,3.0,0,CT,
13164,cte,दवा,3.0,0,CT,
13165,cte,फिट,3.0,0,CT,
13166,cte,योग,3.0,0,CT,
13167,cte,रोग,3.0,0,CT,
13168,cte,aml,3.0,0,CT,ANL
13169,cte,ccf,2.0,33,CT,CF
13170,cte,cml,2.0,33,CT,CNL
13171,cte,dka,3.0,0,CT,DC
13172,cte,emr,3.0,33,CT,ENR
13173,cte,fsh,3.0,0,CT,FS
13174,cte,fuo,3.0,0,CT,F
13175,cte,iih,3.0,0,CT,
13176,cte,lgv,3.0,0,CT,LGV
13177,cte,mcad,3.0,29,CT,MCAD
13178,cte,ocp,3.0,33,CT,OCP
13179,cte,oi,3.0,0,CT,
13180,cte,orf,3.0,0,CT,ORF
13181,cte,otc,2.0,33,CT,OTC
13182,cte,pad,3.0,0,CT,PAD
13183,cte,pam,3.0,0,CT,PAN
13184,cte,pcf,3.0,33,CT,PCF
13185,cte,pcp,3.0,33,CT,PCP
13186,cte,pct,2.0,67,CT,PCT
13187,cte,pda,3.0,0,CT,PD
13188,cte,pep,3.0,33,CT,PAP
13189,cte,tbi,3.0,33,CT,TB
13190,cte,tem,2.0,67,CT,TAN
13191,cte,tof,3.0,33,CT,TAF
13192,cte,ttp,2.0,33,CT,TP
13193,cte,vats,3.0,29,CT,VAT
13194,cte,vkh,3.0,0,CT,VCH
13195,cte,vma,3.0,0,CT,VN
13196,cte,vte,1.0,67,CT,VT
13197,dka,abs,3.0,33,DC,AB
13198,dka,adhd,3.0,29,DC,ADHD
13199,dka,anal,3.0,29,DC,ANAL
13200,dka,bmi,3.0,0,DC,BN
13201,dka,brao,3.0,29,DC,BR
13202,dka,chd,3.0,33,DC,CHD
13203,dka,cll,3.0,0,DC,CL
13204,dka,coma,3.0,29,DC,CAN
13205,dka,cpr,3.0,0,DC,CPR
13206,dka,crao,3.0,29,DC,CR
13207,dka,crp,3.0,0,DC,CRP
13208,dka,ctx,3.0,0,DC,CTX
13209,dka,death,3.0,50,DC,DATH
13210,dka,dexa,2.0,57,DC,DAX
13211,dka,dhea,2.0,57,DC,D
13212,dka,diet,3.0,29,DC,DAT
13213,dka,drug,3.0,29,DC,DRAG
13214,dka,edema,3.0,50,DC,EDAN
13215,dka,eye,3.0,0,DC,E
13216,dka,fit,3.0,0,DC,FAT
13217,dka,flab,3.0,29,DC,FLAB
13218,dka,flu,3.0,0,DC,FL
13219,dka,gym,3.0,0,DC,GAN
13220,dka,hcg,3.0,0,DC,HCG
13221,dka,head,3.0,29,DC,HAD
13222,dka,heat,3.0,29,DC,HAT
13223,dka,hip,3.0,0,DC,HAP
13224,dka,hiv,3.0,0,DC,HAV
13225,dka,hus,3.0,0,DC,H
13226,dka,jaw,3.0,33,DC,J
13227,dka,ldpe,3.0,29,DC,LDP
13228,dka,lip,3.0,0,DC,LAP
13229,dka,lvad,3.0,29,DC,LVAD
13230,dka,mg,3.0,0,DC,MG
13231,dka,npd,3.0,33,DC,NPD
13232,dka,oab,3.0,33,DC,OAB
13233,dka,ocd,3.0,33,DC,OCD
13234,dka,osa,2.0,33,DC,OS
13235,dka,pap,3.0,33,DC,PAP
13236,dka,pica,3.0,29,DC,PAC
13237,dka,pml,3.0,0,DC,PNL
13238,dka,prk,3.0,33,DC,PRC
13239,dka,rdw,3.0,33,DC,RDW
13240,dka,scar,3.0,29,DC,SCAR
13241,dka,sex,3.0,0,DC,SAC
13242,dka,skin,3.0,29,DC,SCAN
13243,dka,spa,2.0,33,DC,SP
13244,dka,std,3.0,33,DC,STD
13245,dka,tb,3.0,0,DC,TB
13246,dka,tvl,3.0,0,DC,TVL
13247,dka,uti,3.0,0,DC,UT
13248,dka,vzv,3.0,0,DC,VSV
13249,dka,wbc,3.0,0,DC,WBC
13250,dka,wnv,3.0,0,DC,WNV
13251,dka,yoga,3.0,29,DC,YAG
13252,dka,जिम,3.0,0,DC,
13253,dka,दवा,3.0,0,DC,
13254,dka,फिट,3.0,0,DC,
13255,dka,योग,3.0,0,DC,
13256,dka,रोग,3.0,0,DC,
13257,dka,aml,3.0,33,DC,ANL
13258,dka,ccf,3.0,0,DC,CF
13259,dka,cml,3.0,0,DC,CNL
13260,dka,cte,3.0,0,DC,CT
13261,dka,emr,3.0,0,DC,ENR
13262,dka,fsh,3.0,0,DC,FS
13263,dka,fuo,3.0,0,DC,F
13264,dka,iih,3.0,0,DC,
13265,dka,lgv,3.0,0,DC,LGV
13266,dka,mcad,3.0,29,DC,MCAD
13267,dka,ocp,3.0,0,DC,OCP
13268,dka,oi,3.0,0,DC,
13269,dka,orf,3.0,0,DC,ORF
13270,dka,otc,3.0,0,DC,OTC
13271,dka,pad,3.0,33,DC,PAD
13272,dka,pam,3.0,33,DC,PAN
13273,dka,pcf,3.0,0,DC,PCF
13274,dka,pcp,3.0,0,DC,PCP
13275,dka,pct,3.0,0,DC,PCT
13276,dka,pda,2.0,67,DC,PD
13277,dka,pdcd,3.0,29,DC,PDCD
13278,dka,pep,3.0,0,DC,PAP
13279,dka,poag,3.0,29,DC,PAG
13280,dka,tbi,3.0,0,DC,TB
13281,dka,tem,3.0,0,DC,TAN
13282,dka,tof,3.0,0,DC,TAF
13283,dka,ttp,3.0,0,DC,TP
13284,dka,vkh,2.0,33,DC,VCH
13285,dka,vma,2.0,33,DC,VN
13286,dka,vte,3.0,0,DC,VT
13287,emr,abs,3.0,0,ENR,AB
13288,emr,bmi,2.0,33,ENR,BN
13289,emr,cell,3.0,29,ENR,CAL
13290,emr,chd,3.0,0,ENR,CHD
13291,emr,cll,3.0,0,ENR,CL
13292,emr,coma,3.0,29,ENR,CAN
13293,emr,cpr,2.0,33,ENR,CPR
13294,emr,crp,3.0,33,ENR,CRP
13295,emr,ctx,3.0,0,ENR,CTX
13296,emr,dexa,3.0,29,ENR,DAX
13297,emr,edema,3.0,50,ENR,EDAN
13298,emr,enema,3.0,50,ENR,ENAN
13299,emr,eye,2.0,33,ENR,E
13300,emr,eyes,3.0,29,ENR,E
13301,emr,feet,3.0,29,ENR,FAT
13302,emr,fever,3.0,50,ENR,FAFAR
13303,emr,fit,3.0,0,ENR,FAT
13304,emr,flu,3.0,0,ENR,FL
13305,emr,gerd,3.0,57,ENR,GAD
13306,emr,gym,3.0,33,ENR,GAN
13307,emr,hair,3.0,29,ENR,HAR
13308,emr,hcg,3.0,0,ENR,HCG
13309,emr,head,3.0,29,ENR,HAD
13310,emr,heart,3.0,50,ENR,HAD
13311,emr,heat,3.0,29,ENR,HAT
13312,emr,heel,3.0,29,ENR,HAL
13313,emr,hip,3.0,0,ENR,HAP
13314,emr,hiv,3.0,0,ENR,HAV
13315,emr,hus,3.0,0,ENR,H
13316,emr,ipmn,3.0,29,ENR,IPN
13317,emr,jaw,3.0,0,ENR,J
13318,emr,lcmv,3.0,29,ENR,LCNV
13319,emr,leep,3.0,29,ENR,LAP
13320,emr,legs,3.0,29,ENR,LAG
13321,emr,lems,2.0,57,ENR,LAN
13322,emr,limb,3.0,29,ENR,LANB
13323,emr,lip,3.0,0,ENR,LAP
13324,emr,lyme,3.0,29,ENR,LAN
13325,emr,mers,3.0,57,ENR,MAR
13326,emr,mg,2.0,40,ENR,MG
13327,emr,neck,3.0,29,ENR,NAC
13328,emr,npd,3.0,0,ENR,NPD
13329,emr,oab,3.0,0,ENR,OAB
13330,emr,ocd,3.0,0,ENR,OCD
13331,emr,osa,3.0,0,ENR,OS
13332,emr,pap,3.0,0,ENR,PAP
13333,emr,pml,2.0,33,ENR,PNL
13334,emr,prk,3.0,33,ENR,PRC
13335,emr,rdw,3.0,33,ENR,RDW
13336,emr,reye,3.0,29,ENR,RY
13337,emr,rmsf,3.0,29,ENR,RNSF
13338,emr,sars,3.0,29,ENR,SAR
13339,emr,scar,3.0,29,ENR,SCAR
13340,emr,seid,3.0,29,ENR,SAD
13341,emr,semg,2.0,57,ENR,SANG
13342,emr,sex,3.0,33,ENR,SAC
13343,emr,spa,3.0,0,ENR,SP
13344,emr,std,3.0,0,ENR,STD
13345,emr,tb,3.0,0,ENR,TB
13346,emr,tewt,3.0,29,ENR,TAT
13347,emr,timi,3.0,29,ENR,TAN
13348,emr,tremor,3.0,67,ENR,TRANAR
13349,emr,tumor,3.0,50,ENR,TANAR
13350,emr,tumt,3.0,29,ENR,TANT
13351,emr,tvl,3.0,0,ENR,TVL
13352,emr,uti,3.0,0,ENR,UT
13353,emr,vzv,3.0,0,ENR,VSV
13354,emr,wart,3.0,29,ENR,WAD
13355,emr,wbc,3.0,0,ENR,WBC
13356,emr,wnv,3.0,0,ENR,WNV
13357,emr,womb,3.0,29,ENR,WANB
13358,emr,जिम,3.0,0,ENR,
13359,emr,दवा,3.0,0,ENR,
13360,emr,फिट,3.0,0,ENR,
13361,emr,योग,3.0,0,ENR,
13362,emr,रोग,3.0,0,ENR,
13363,emr,aml,2.0,33,ENR,ANL
13364,emr,ccf,3.0,0,ENR,CF
13365,emr,cml,2.0,33,ENR,CNL
13366,emr,cte,3.0,33,ENR,CT
13367,emr,dka,3.0,0,ENR,DC
13368,emr,fsh,3.0,0,ENR,FS
13369,emr,fuo,3.0,0,ENR,F
13370,emr,iih,3.0,0,ENR,
13371,emr,kuru,3.0,29,ENR,CAR
13372,emr,lens,3.0,29,ENR,LAN
13373,emr,lgv,3.0,0,ENR,LGV
13374,emr,men1,3.0,29,ENR,MAN
13375,emr,ocp,3.0,0,ENR,OCP
13376,emr,oi,3.0,0,ENR,
13377,emr,orf,3.0,33,ENR,ORF
13378,emr,otc,3.0,0,ENR,OTC
13379,emr,pad,3.0,0,ENR,PAD
13380,emr,pam,3.0,33,ENR,PAN
13381,emr,pcf,3.0,0,ENR,PCF
13382,emr,pcp,3.0,0,ENR,PCP
13383,emr,pct,3.0,0,ENR,PCT
13384,emr,pda,3.0,0,ENR,PD
13385,emr,pep,3.0,33,ENR,PAP
13386,emr,tbi,3.0,0,ENR,TB
13387,emr,tem,2.0,67,ENR,TAN
13388,emr,tof,3.0,0,ENR,TAF
13389,emr,ttp,3.0,0,ENR,TP
13390,emr,vkh,3.0,0,ENR,VCH
13391,emr,vma,2.0,33,ENR,VN
13392,emr,vte,3.0,33,ENR,VT
13393,fsh,abs,3.0,33,FS,AB
13394,fsh,adhd,3.0,29,FS,ADHD
13395,fsh,bmi,3.0,0,FS,BN
13396,fsh,chd,3.0,33,FS,CHD
13397,fsh,cll,3.0,0,FS,CL
13398,fsh,cpr,3.0,0,FS,CPR
13399,fsh,crp,3.0,0,FS,CRP
13400,fsh,ctx,3.0,0,FS,CTX
13401,fsh,cyst,3.0,29,FS,CAST
13402,fsh,eye,3.0,0,FS,E
13403,fsh,face,3.0,29,FS,FAC
13404,fsh,feet,3.0,29,FS,FAT
13405,fsh,fit,2.0,33,FS,FAT
13406,fsh,flab,3.0,29,FS,FLAB
13407,fsh,flu,2.0,33,FS,FL
13408,fsh,foot,3.0,29,FS,FAT
13409,fsh,gym,3.0,0,FS,GAN
13410,fsh,hcg,3.0,33,FS,HCG
13411,fsh,hip,3.0,33,FS,HAP
13412,fsh,hiv,3.0,33,FS,HAV
13413,fsh,hus,3.0,33,FS,H
13414,fsh,itch,3.0,29,FS,ITCH
13415,fsh,jaw,3.0,0,FS,J
13416,fsh,lavh,3.0,29,FS,LAVH
13417,fsh,lip,3.0,0,FS,LAP
13418,fsh,mg,3.0,0,FS,MG
13419,fsh,msud,3.0,29,FS,MSAD
13420,fsh,nf-1,3.0,29,FS,NF
13421,fsh,nose,3.0,29,FS,NAS
13422,fsh,npd,3.0,0,FS,NPD
13423,fsh,oab,3.0,0,FS,OAB
13424,fsh,ocd,3.0,0,FS,OCD
13425,fsh,osa,2.0,33,FS,OS
13426,fsh,pap,3.0,0,FS,PAP
13427,fsh,pml,3.0,0,FS,PNL
13428,fsh,prk,3.0,0,FS,PRC
13429,fsh,rdw,3.0,0,FS,RDW
13430,fsh,rmsf,3.0,29,FS,RNSF
13431,fsh,sex,3.0,33,FS,SAC
13432,fsh,spa,3.0,33,FS,SP
13433,fsh,std,3.0,33,FS,STD
13434,fsh,tb,3.0,0,FS,TB
13435,fsh,tvl,3.0,0,FS,TVL
13436,fsh,uti,3.0,0,FS,UT
13437,fsh,vzv,3.0,0,FS,VSV
13438,fsh,wbc,3.0,0,FS,WBC
13439,fsh,wfns,3.0,57,FS,WFN
13440,fsh,wnv,3.0,0,FS,WNV
13441,fsh,जिम,3.0,0,FS,
13442,fsh,दवा,3.0,0,FS,
13443,fsh,फिट,3.0,0,FS,
13444,fsh,योग,3.0,0,FS,
13445,fsh,रोग,3.0,0,FS,
13446,fsh,aml,3.0,0,FS,ANL
13447,fsh,ccf,3.0,33,FS,CF
13448,fsh,cml,3.0,0,FS,CNL
13449,fsh,cte,3.0,0,FS,CT
13450,fsh,dka,3.0,0,FS,DC
13451,fsh,emr,3.0,0,FS,ENR
13452,fsh,fuo,2.0,33,FS,F
13453,fsh,iih,2.0,33,FS,
13454,fsh,lgv,3.0,0,FS,LGV
13455,fsh,ocp,3.0,0,FS,OCP
13456,fsh,oi,3.0,0,FS,
13457,fsh,orf,3.0,33,FS,ORF
13458,fsh,otc,3.0,0,FS,OTC
13459,fsh,pad,3.0,0,FS,PAD
13460,fsh,pam,3.0,0,FS,PAN
13461,fsh,pcf,3.0,33,FS,PCF
13462,fsh,pcp,3.0,0,FS,PCP
13463,fsh,pct,3.0,0,FS,PCT
13464,fsh,pda,3.0,0,FS,PD
13465,fsh,pep,3.0,0,FS,PAP
13466,fsh,tbi,3.0,0,FS,TB
13467,fsh,tem,3.0,0,FS,TAN
13468,fsh,tof,3.0,33,FS,TAF
13469,fsh,ttp,3.0,0,FS,TP
13470,fsh,vkh,2.0,33,FS,VCH
13471,fsh,vma,3.0,0,FS,VN
13472,fsh,vte,3.0,0,FS,VT
13473,fuo,abs,3.0,0,F,AB
13474,fuo,bmi,3.0,0,F,BN
13475,fuo,brao,3.0,29,F,BR
13476,fuo,chd,3.0,0,F,CHD
13477,fuo,cll,3.0,0,F,CL
13478,fuo,clot,3.0,29,F,CLAT
13479,fuo,cpeo,3.0,29,F,CP
13480,fuo,cpr,3.0,0,F,CPR
13481,fuo,crao,3.0,29,F,CR
13482,fuo,crp,3.0,0,F,CRP
13483,fuo,ctx,3.0,0,F,CTX
13484,fuo,cuff,3.0,29,F,CAF
13485,fuo,cuts,3.0,29,F,CAT
13486,fuo,drug,3.0,29,F,DRAG
13487,fuo,eye,3.0,0,F,E
13488,fuo,face,3.0,29,F,FAC
13489,fuo,favus,3.0,50,F,FAV
13490,fuo,feet,3.0,29,F,FAT
13491,fuo,fit,2.0,33,F,FAT
13492,fuo,flab,3.0,29,F,FLAB
13493,fuo,flu,2.0,67,F,FL
13494,fuo,foot,2.0,57,F,FAT
13495,fuo,gout,3.0,29,F,GAT
13496,fuo,gym,3.0,0,F,GAN
13497,fuo,hcg,3.0,0,F,HCG
13498,fuo,hip,3.0,0,F,HAP
13499,fuo,hiv,3.0,0,F,HAV
13500,fuo,hus,2.0,33,F,H
13501,fuo,iron,3.0,29,F,IRAN
13502,fuo,jaw,3.0,0,F,J
13503,fuo,lip,3.0,0,F,LAP
13504,fuo,lung,3.0,29,F,LANG
13505,fuo,mg,3.0,0,F,MG
13506,fuo,msud,3.0,29,F,MSAD
13507,fuo,nf-1,3.0,29,F,NF
13508,fuo,npd,3.0,0,F,NPD
13509,fuo,oab,3.0,33,F,OAB
13510,fuo,ocd,3.0,33,F,OCD
13511,fuo,osa,3.0,33,F,OS
13512,fuo,pap,3.0,0,F,PAP
13513,fuo,pml,3.0,0,F,PNL
13514,fuo,prk,3.0,0,F,PRC
13515,fuo,rdw,3.0,0,F,RDW
13516,fuo,sex,3.0,0,F,SAC
13517,fuo,spa,3.0,0,F,SP
13518,fuo,std,3.0,0,F,STD
