channel_id,video_id
UCGTaVjYlMnHv9mODNXp8V9A,1
UCGU5lrgD4RKXk9ik-aWidWw,4
UCGUbX0oLleZXnJxNUCpUEVQ,2
UCGVGwUeBkXwjftDIHavAIAw,31
UCGVe-0DWA6D0npPAU2siD6w,4
UCGVphtIJ1HLNFGrpIq2LgrQ,1
UCGVrxaJHUQHbPSUVDZ8sUVQ,11
UCGWG6tC9djT9RyKM5-3Xjpw,2
UCGXEPTk2t8pAdC2EtPJ484g,3
UCGXaE9EsaPbG8YkSm7lBFBA,6
UCGXqrVq4-HFZ5NBbmOv9AeA,11
UCGXzKYvNxXQjnd5iUJxBqdg,2
UCGYTcS4Qe-6zFBKkRUX_QFQ,3
UCGYWpzvnJqU4cV4Biik145A,10
UCGYcM3PS5M31GOzZDz4VaCQ,1
UCGYlNGlloLLZiAL3zBgbMgQ,3
UCGZ_k9CwKxJO6GpCY1TTfog,2
UCG_BNnZrgNfk_4L0zrAfi9Q,1
UCG_bjWTOvPbu33G9XYozdhg,1
UCG_m9nZDu29TqO46EujFyRg,5
UCG_s6sSChEws4twJWHM1Rxg,3
UCGbEkYSYelN1JKf7gMORPZg,1
UCGbasSKN8Nbxv1IWAAq3kUA,7
UCGc1FgTOltwt5A7qAROYwJA,1
UCGc3sbGfukF_aY6FWRWpJdw,2
UCGc7HC_yRIbZ16JMsL5Hl5g,1
UCGc8CRAfvIP4wvC-XPaebOw,1
UCGcerDXjekI0o0ARpirh1Bg,1
UCGcshRMQKr6CXV4dWM29Vyw,4
UCGdPm5Aq081vVD7ih9jZf6Q,1
UCGdYN5OhQmiRjme32aGl79g,1
UCGdjVV3G6Gk9Co43jCJjsAQ,1
UCGdvac0uUG-B3C5bu-iKJ2w,2
UCGeZEL2A7Vtfpwccm3DtwrQ,4
UCGf-GLyXspw5c1spGqVEsPA,1
UCGfluwZUeQNG5HvHuKfSKgw,2
UCGfqcFoQiJvPdTdNfVN1Lrg,1
UCGg_2DbqdwB-RYAvo7qpNDQ,1
UCGghyZ87taVMeWk3uHEUFyw,1
UCGhV3ncQJx4XNavXrFFTa0w,3
UCGiQsUJ31MXYPGvfX7vvAhw,1
UCGiTQEPFMB1RVOwbziMhFgA,13
UCGjZ_l_TvqM6zmRMZXTQ1aQ,20
UCGjaKR0-C_EMfPotgu9V0TQ,2
UCGk1Anj6Z6MfDzgLj9-ro0g,4
UCGkCDARDzh8SgR4pTPBY4Zg,1
UCGkWmV_lx1tEwL1FyGfgauQ,1
UCGk_EOyEtbl-XdbVHRPwnfQ,1
UCGkk5lH1ODiE1ep4P533SJQ,135
UCGklfxBfhcFWwPbJjrdTd5A,4
UCGlHj3ka0kvNUImRDMT7Tcg,1
UCGmGkkchFmvyPPqdWGh8TSQ,1
UCGn6a5SI8SNlj7WylmPD6GQ,2
UCGnDUCS4N9bbcIFC7Z2j8Zw,1
UCGnG89EnP8FgEiaQN26pgVw,32
UCGnOCQ_Yazt_dquZ3G9C1uQ,3
UCGnUc7kwdzI7AdOr7EjU6UQ,1
UCGnhXTCGLg015Dc1SQQUZlA,1
UCGolP7M_uFAtGnUi6X-kSkw,65
UCGovEAqXHhfWvNG2SYxnPrw,1
UCGp1zoGrCqT54f32L6tGgqg,2
UCGpC20ahRevP-mRPvktYSPA,2
UCGpMudpNeDX62yqYMaAADBQ,1
UCGpOGelVdrQzwgRNU0la83A,6
UCGpWLVEy0nXHrsi1OChsDHg,3
UCGpWSUOOMc8jI91PXRqsg3Q,4
UCGps1oyxfS7Ld37wyOt9UVw,1
UCGqd90vR7Tuk4bXSLeUfGWQ,1
UCGqmi3cT-CbbplewYTq3gJQ,2
UCGqvJPRcv7aVFun-eTsatcA,7
UCGr165BEWuaIykdzOkQXzSQ,1
UCGrnJi9j0QjVwgck92D5C7Q,1
UCGtsobj4v0mYZ1Vqdsg09hw,1
UCGtu9J8Hp5lOOdNR4_nZa2Q,2
UCGu-5vALS3WkI3GjmsVFGzA,2
UCGubDSwwtknjj-xSXSVytWw,1
UCGugZymE2aF9gxu2UPy2Gvw,174
UCGwSAmnOytQCxv-e1qveIWg,1
UCGwWE0AEHEkHTUzKrzDjZSQ,76
UCGwyV4mM4L_5_SL_ubvYnqg,27
UCGwydc39KAqqawGn-xcv5kQ,1
UCGxKy-0nN7DaDIxKddcjOHQ,4
UCGy6Sl8xIUXVGY9WJjBsrxA,1
UCGyAGqg9nGO5Vdl13Nkt1Mw,3
UCGyEq-EoY4Gn4RfknRQxWYw,43
UCGz3Q5LUWPrco1aNwKQSiSg,21
UCGzCrtPJ4y3QytSDQ9iwXvA,1
UCH-89E8Ksd-wAFILZvUhLuA,2
UCH05d8OZ1GFiBUwqIlYZj7w,4
UCH0hP0kJY9_qCjoXWfSGm3A,2
UCH0qEZiTFMBW-pf-YUAtEYQ,1
UCH3IupngtiUFsD4q79h4Xdg,1
UCH44FNVL6zWdgFzxf7LpWlw,13
UCH4buAmb_SSNDWBJ2fC4S4A,1
UCH50k4RUq9ctPimRkB6liqA,2
UCH5GPb2kCu7w2px6nboZXaQ,8
UCH6JcOo-oq4iGTAL6CTT5ug,1
UCH6caKt8TcswUZRk_JUz7TA,2
UCH6v_SxtFLtfD4Iptx2WbNg,21
UCH8C3uC0fapVBx4xb_GgrtA,1
UCH8ncgGIHvWj7z7O9C1MB1w,38
UCH954w-MBxvhg3hzvFRnuzw,2
UCHAHTWDXfbr2x4a_EG9vSuw,1
UCHAZGk9aw1RY64QU_Wol0IQ,13
UCHAtOu2j1TGwhmxRztxreUw,3
UCHBIGwIFQR7fJe7e763WS3Q,1
UCHBr10zrIF2tr4WO00AA1TA,23
UCHBvksOfhQYYSEa9lQW_Vaw,5
UCHCvDeFNQapsfdWiK57N7Aw,1
UCHDXXHPrz-1GVbK_qk82hBQ,10
UCHDgF5GDw08Qtalw51oECsg,5
UCHE18nqupbYqpAGFvNKO4xA,2
UCHE5zlC4KgL1jFEnsqAoHog,1
UCHEKgzeWI6f7PBFZWMIJ7wQ,2
UCHEvZBwo3GZX9wiO3tUEp_w,1
UCHFeGg1QoKbBNWnRs-1b4Rw,5
UCHFoKnNY8YA06o_dbKSYV7Q,1
UCHGDqncsUQFbMaI8geX5dfw,2
UCHGnaFVn0QUKFZQSeRWcVxw,2
UCHGv2txBsLiw12wgKAEezJg,1
UCHH0HY0Qd8Kw_WI-lvwmlKw,12
UCHHLavR4daS7i2tSh9-F6PQ,9
UCHHLwveBmsqC-e8OxTk97Rg,6
UCHIUvgcOX5j4z21uoSO_uqg,7
UCHIbErciyS3Hs0kjAz-at5Q,1
UCHIbU4RCiNeZoRlTu27Pjrg,1
UCHIf7d35nudob9t4h05AXYA,1
UCHIn7PtrLbbQVqqqYEa5AHw,1
UCHIxGHslju4HlUFZdDbndbw,1
UCHJ9v9EnSN-UilnMGWTlJRQ,11
UCHJeXA1pEh0VBFa1V-aKgvQ,4
UCHJpKKoxRwaCT_mF_3NO_Pw,1
UCHMIBV4OSeIPXV_1oLugvMQ,8
UCHNOfC8rH-5wOr2cvjQqMAQ,1
UCHNQ7HZRy5Gjsc8T_toHKgw,1
UCHNZlhIyowxAjXqVQ8O3aFw,1
UCHNbnZ5LE36rYv1sy6teodA,5
UCHNiqEdqqj72qRzhaH6K-qQ,1
UCHO1It3X8dB0Lfxer_4ev-A,1
UCHOnIHbzkdk8F4_kh8fw-GQ,1
UCHOu-2GXPm2t1bFU-8LpTIg,54
UCHP8g7l-OaA1chhOLEoWeKg,1
UCHPFEqRegtQKcLOeyxyhGCg,1
UCHPani2z3KoJ64EOXGgRw7w,1
UCHPlGk7FqRgwssRPI3fXFsA,1
UCHQCy6xDBud7ijlwez6XSeg,5
UCHQDjDDW8w2RieO-IuqYlyg,2
UCHQRDaj7A5S1__vOvpbZgLg,10
UCHQzEuFnmRPZDWaQjrlbJJQ,1
UCHR1b9AiYH-AmnoHRGw23xg,3
UCHSkQA8xcfVcodXX5E2608A,2
UCHTsrenowvJxFRk_uRmVDLQ,1
UCHUBfSuzKcec4Gl_BjlP7CQ,8
UCHUGCW7lxLTu0Mk866N1Lbg,1
UCHUHV1C34ULteSB8Fcv7qiQ,2
UCHUIDWM34vVjPdfVU3iOWlA,2
UCHUJaoD3vCRoSHQZ4tQdRgw,7
UCHUTERc5j2hDSETAaO6Wq9Q,1
UCHUjFAmgDT7sE7S4J8L8q6A,3
UCHWM6IGoZWG5LiuhcAvd32A,1
UCHWQ1lxRANOqf-NG-XpkiJA,1
UCHWSrDpMzvTbSvZAAd5Esuw,2
UCHWiOSHuixXOOczG9f1ntyQ,2
UCHX0hoTjNfuRNDeHvnAdYgQ,4
UCHX6Y7ytW-PDSh_gLiu1a0g,1
UCHXJfQJ_RI8i6pFU8t4JC9w,1
UCHXNMJr6z3dGJACaEpGxQAQ,1
UCHXQN8brqMl5DspKg2YVEMA,7
UCHXe9wEYeI4yFNyqkvrp-yg,8
UCHYQzOh0PY_RcJwEDMsdxJw,3
UCHYXN5Gglx1iPHrAqKC-UHQ,1
UCHYsZ_Dn-E6RWMr5xR_lSiw,2
UCHZa1UUZ5356HLhOYKkmK_Q,1
UCHZo5zYGODYzOoWM3VxdSrg,2
UCHZr0fqSrSBewavGoZJWEQg,3
UCH_4bAwpwDAwpBSS0ni2fEA,3
UCH_V41SFKuVT2R0pr67nkAg,1
UCHaQKsb2gS06Bylu8iPrfMA,1
UCHaexIxXGCAkjiqEQUS0WZg,2
UCHb00yEZ_yY_inLGdSBa7GQ,1
UCHb2gq0oKAR_9pNCj8ayndw,17
UCHbC0Fkcwq6au5zQQyNbTxQ,1
UCHbDmX7Dlv4TFQGpTqirztg,4
UCHbzxPstXVVGe3KMj0-xZ7A,1
UCHcRF5yh-wyShkR5OEy8hfA,1
UCHciM8wE8UYy0tTiRWI9bTA,2
UCHd2K1l16tExkbADtwPUihA,3
UCHdRlEALdnA6g2Td4HYSJjw,4
UCHdgliaEmTAURlS6XFmpzYQ,2
UCHdv1s-V0sdFrk9yHuRBsig,4
UCHeJVlFrGAUAPEJq8u4H7YQ,16
UCHesD5694oyqcoDDXeQQmkg,21
UCHf9eobCOcXQQzEX3Jn422A,3
UCHfUk4jLpbnAlGZZafXQrbA,3
UCHgBt18rx5JDDgc4ar76zqQ,1
UCHgSkWQRH1W52pkeU6Y4D8g,10
UCHgevE3npkKa5rbFkfBqw1A,1
UCHh29UB5RxkBmr9mBI9uAgQ,1
UCHiL-zHyeOnjb44ZcmZpIMw,21
UCHifU9A81EtAM4qY5dNApIw,2
UCHjTi90uk7e0LpzPTVAHCpA,3
UCHjc3Fo5tHGFQaaiD2qGxqA,1
UCHje7h2UOoRzaMbe7sC9W3A,3
UCHjwV8S9Ml1Y-WqAMzmdLXw,1
UCHjwWW0Ec0g90FCXka7daAA,3
UCHk1Tb_TiFXDe90-o6exw2w,1
UCHkCIqOtzDJxskXx0jwfu3w,1
UCHkU_89L5IEOA125gVKUtaw,2
UCHkWoCrwOr8qSlxwEox5LEA,1
UCHkdP7ZRwTC1pskl2NzAglA,1
UCHlPAH-KzeQEfLNVYXTCoNw,12
UCHlb5384-otp-WNJR39MGyw,1
UCHmk8iNJHvf5mGN6_pkPc7g,1
UCHmxtPf4ndLPDxjchDL21YQ,2
UCHnI5TtYF_poAsgQ9atG1pg,1
UCHnJzAwQ6B00cOtMMDyZCXg,22
UCHoYlEWWZmEYDmEvTKBJ6Lw,4
UCHojWKnC2iljNPxKIVleOcg,1
UCHosYSaxGsgzyRuHe-9VX1A,1
UCHp1hX9JVTvJP8CTKgIS4ZQ,2
UCHpFBqu85oDAGzmuvBPt_gg,2
UCHqJ2RfxCeCNA7ku8d6GqMg,4
UCHqdVEGEl2Y9mhZeRDCan8Q,1
UCHqfzs8rZ3UMC22vH-yy7Gw,22
UCHrM8IxCL35ZKxEfOFmBFHA,1
UCHrW8BTmdCiSIQ52N9dNegQ,1
UCHre8gfhcLXnUd714oBJfyQ,13
UCHrsF-QL7drJk_BT1AZZk3g,5
UCHs9P-eBwtVpj_FJ4MExAYg,6
UCHtEAwUItECC1YeVoEOwUfQ,9
UCHtF4GJ81dnX0n8hk4pCB5Q,1
UCHtUSAqbUPWrHQ-dgfgSGzw,1
UCHu2_axL9tlErXWDA4pPnsg,21
UCHupEZdzOus7yyBf29j3Wcg,1
UCHvVM1d-Fr4QMtOFYLSlBLg,4
UCHv_x5aoha8swxEdFQjEdRA,1
UCHweumNXQy1hWijdepLRImw,4
UCHx7wjxQDdN8mFmoMRwN-ag,2
UCHxTyo6oBWrbgH1N1cUcQaQ,1
UCHy2xKwvGr5x5CLCaQSWbVA,3
UCHy6kf2UKsb195UQ8KkFkJQ,2
UCHyqYOSd8018tu55LqTCBYw,44
UCHzULN1USWFw8NTeWNHk3iw,1
UCI-F_snhxBW0IWTdKI79FMw,1
UCI-QMRcPhx8eoijfAs3g7rw,1
UCI0LpxPhq16oCp-qAEdQh1g,12
UCI0nQ50c4efeqLhaXYLMK9g,4
UCI309uYm_XeGmz8Pk58Ht6g,1
UCI3WTQ69lNt0_3FbyWKkLlw,1
UCI3ruv0xA8-rfaYDWk80R_Q,1
UCI45P5Sb_C10anqrHmKfjkg,1
UCI5YWvCY3UUDI7wIIGTm-Kg,1
UCI5iQEzvqILjpJ4dEiPlM0w,2
UCI5pXcmcFKn5owBr4cpucZQ,1
UCI5siyGp4ABQb9RJDMiBW3Q,1
UCI6NvaXFPczdunxPmFu13UA,30
UCI7esN9v8hOy97IMSmC8OeQ,1
UCI8-jWJ40rvAcp4cGsFa3Ag,1
UCI8XSijvMAGwSHOhaAvHVZA,1
UCI9-VCLbFdxKFZ_-6zHV4IA,1
UCI997SAC-IhmSqYAhWjUxAg,1
UCIAsMikLpShYiyiuds5h1NQ,8
UCIAueocptF-1H02w4zDyxRg,1
UCIB_ECYMWLWIi7Tn60O4gYg,2
UCICGcyJb357Z1kK06pjIWnQ,1
UCICJyUwBYgUOE35F8klEoYw,21
UCICeJDtWOmuLVPlPEAQh_Qw,3
UCICgZCUy8adAVm4a1Aq8ZMg,9
UCICqmDcM9nxK1W76PXeO-_A,2
UCIDOOKI0C85bqcclAtKAgHw,5
UCIDVxikuxg2V_78Fltxc0uw,5
UCIDt_Z1uQCMWxMVIki9lrbQ,1
UCIEXaaAmL9kaEnT_2VkkMVg,3
UCIEkFcrr6qMVF-os3r7EgeA,1
UCIF3NXHSAkGED0x2sdivq0Q,3
UCIFc72w90Gy25qB5IYxkoIg,1
UCIFnnmZ8183wPI7HWIPvL9Q,1
UCIG5pocDh7QfsTx9_wVREeg,16
UCIGjjuDhq60hrBonO5AW8NA,1
UCIHdr1oAtGvPeJTmxpQVDfw,2
UCIIBriOT6XIeKN_fVrf9-gg,1
UCIICvcFTHdlmlZAY2tpYiMQ,4
UCIIHSI6e7AtYwZWvNPf-Pwg,1
UCIJDUJVZixVr24yLsOeuokw,36
UCIJEpHRaj-LXyDhWauevgjA,1
UCIJLRp_DfVrKrdmZHRch2yg,1
UCIJQYRsYGxHss7BO5O_vokw,1
UCIJmMXfKZZ4lRqSOfabkakA,10
UCIKQ-kuoSoqEi86DDPjRS8A,2
UCIK_0s95mumV-26CDH9nmPA,2
UCIKfPpBadtkG6ldiUi_KjBw,1
UCIKg83HEdGFEz4sKTQRnjBg,1
UCILS9f05WyvnJWcQp1gu4ag,1
UCILrVPYUPJycQ1tiixnpNEw,2
UCILyq7gn6_ISHshQ4BJyIWg,1
UCINICUoCm3lX7YcXJrHKgew,1
UCIPHGdykRDH2MqFtLZKcjRg,1
UCIPtxxdR6P8GP5HDuLXD7tA,1
UCIQQM19iX18YgJk3Y1GvT0Q,2
UCIQqTkKEgbsXxEA5agNEleg,18
UCIRAYFbJmrP--jyrC9MAIWQ,15
UCIRIiUPOqcxcHRWcU7GfgWA,1
UCIRQQOKgee0BCEGIGtUUnKw,1
UCIS1Zr36NeBb7yfpmqQFOdg,1
UCISKj2--Nxrs5s60T3wq5Pg,4
UCISSbtZ_ZAHdK8ur93L4KNQ,1
UCISgnSNwqQ2i8lhCun3KtQg,111
UCITBrtvDaIf0lC-7Ns3dXvA,28
UCITic_FITiNOXelbIjxgMdA,65
UCITlWDMmNiSNLtELELXMGVw,16
UCIU6xhELvfD5OXHgQN4lmhA,66
UCIVF97cvZNtSENL7SBbq1HQ,1
UCIVdMFPMpXGNXZ4UmI_Nw2w,1
UCIW5PTZ-vgq_3pWrRiIArDw,1
UCIWg_hyiOBEesubS5u8TvPw,1
UCIXf1DfL5y0rfdMfORIDvag,2
UCIYcX3d3TQ5LJB3BnGR1x_Q,1
UCIZboGdIapDqU5eQrhTnmgA,1
UCI_6AcJI1sKexCLb2NAYTOQ,1
UCI_V6YEMyqbbSn1oQJsG49A,1
UCI_Zialca5akjHsgrE7ItWA,1
UCI_l0eBp252TD1Ie5N3v5qw,1
UCI_mwTKUhicNzFrhm33MzBQ,211
UCIa1gc6HYm6caMuANx3D3tQ,7
UCIa3hrsI6Zz_qsVBp3neSiw,3
UCIa5vLeOCtWjBKkH9kAluRg,1
UCIafILPPATxI8gSsU5H011A,6
UCIb1wDIMrOwK3zEzi3ROuXg,9
UCIb5bKmkIChBSsDRom64msA,1
UCIc1HSqJUBorwlnKU5cWOFA,3
UCId_G2kjfu8UcsnicjPa1Sg,1
UCIdjOGej_VJQtMolqU9-Caw,918
UCIdjSUqeDAn2wgKI4OvYR1Q,1
UCIdwMTDfH-Mqep4-txds62Q,3
UCIfCMWWA739kbw-M4eQppXA,3
UCIfzV_f5UIrrp_CG-xicWuQ,2
UCIfzls_E_hDMQxwOrgHbNLQ,73
UCIg1fGP1uK63IFgHEOcYk0g,4
UCIgAD4q9p817f3dW0uxLtgg,1
UCIhFcHe2-u6wpdlhYHrWpKQ,2
UCIhLWiJrbspWDMu-FSHYltw,1
UCIhesHFBG74xr_9JbnkIvhw,14
UCIhyR9uxt0dpX-KdFbpbsiQ,7
UCIi7iBw49U6YF5rLAHznnRw,11
UCIiy5LfkgVkgnU4wWSJACqg,1
UCIjvSCRydqQ28YXMH2Q-Efg,2
UCIk1GalFGQEISSt5FKN565A,1
UCIkySNcnkoIqRSBvLzTG5Tw,2
UCIl-rOwYL6iva6tCqqY5Q_Q,1
UCIlleh73xmkfbuaKChpFMDw,4
UCIm8Wy0aXSrNdbsEpABA8qA,5
UCImZ2A8CucUUDHWU4PgrkNA,25
UCImxxuBisFqK0klN-uCmXWQ,4
UCIo8BVS72ndHjwCo79aFkTw,1
UCIoWtiv5yiiVSWR3RHfCw1A,1
UCIowS6bvyA8gD4X5J0E-yEw,194
UCIp2fDEV8WB2HwYjSb7BsUA,2
UCIpSl1NpRZpGffbr8sW5Y_Q,1
UCIp_CXSjqKWtKeGKjAK-Yfg,1
UCIq6hzMqgkcqi5x47m1GkuQ,1
UCIqKoCLcPKseRbSs3cQ4_9w,2
UCIqbG1P4FRrvfExBSSb3b3Q,7
UCIqe6ccNDatXgKRjJy_tHxw,1
UCIqh7DB275KEYaNqoRjjWOg,1
UCIqtXArUN_MB9GDepW0sTlw,1
UCIrSLwV19akYI9CT9oQm7uA,7
UCIrr6S1t_fAIfTlLnVDyNnA,1
UCIsEhwBMPkRHsEgqYAPQHsA,7
UCIsHpZ7JK_NjPSYxnLmjwWg,2
UCIshyD4mT9k5tIYLvml_7tg,3
UCIsotCCdTjStPCLyD9iBCCQ,14
UCItN1ql4PIdaBDdaIFsP6rA,26
UCItUFKn8_ptc3PDwEsEn0Rg,1
UCItVFSX6Zk14miE-f-98WsQ,57
UCItwDBSqWoglV-3ilWfr_7Q,1
UCIu4--QT728igRhcWrdlVow,1
UCIuYhhXA4wzNfl3wpmXUIBA,1
UCIun0B3xAqkMMC_pM5xo7FA,1
UCIut4Ng4jUFB4Z_NaYRwKXA,22
UCIvaYmXn910QMdemBG3v1pQ,394
UCIvrZ3yESEdSACcS1qfLCDg,1
UCIvt19fKjT_PBOxnnd60Hng,1
UCIwWnge4uwQzeqsyjsOnPFA,2
UCIwZUfbnHA0qpPHN8a8nSYQ,1
UCIwiorKhp3OowTJZTRZhamw,1
UCIxNmgdlcQ2wNHbf6mvYWJQ,2
UCIxeBQQG8oJghvRzhFaxwyA,3
UCIy8iqub03mw_j4VnsMrZRg,2
UCIykhDSvNjMxhHDFGmzguow,2
UCIywy11OWDYRe0Bh4y_5vzA,1
UCIzAupdIvF6kw9WyILj3YrA,1
UCIzPXh3hOFD4nbF2HKVPT4g,2
UCIzXtOOd1y7pQFUdQhpoXaw,1
UCJ-852B6k4Sq-_E-8jo0_bg,2
UCJ-DoSdLibG3UzV3zrUYJvg,1
UCJ-F1ElALMfXS74xaWja8jg,33
UCJ-a4MYI4Q5h33g3VBxYTEA,1
UCJ0tX3VI_QtcGxj4_iuBIOQ,2
UCJ186rJHb4WSN1MRSD5Ufew,1
UCJ1KuBVybcNwb96isA0TpgA,1
UCJ1sQDvynNVtIgHM3gZwdmQ,3
UCJ1wagq_Iy3IzozzBM29p7w,3
UCJ2DPOliTQSNWVeJWNWL6JQ,1
UCJ2jo7EX_ddd8Dg3pYYNHVA,1
UCJ56pxNLnnp2cgnkdeN_sKA,6
UCJ5C65SdMa3rGZi1eP13WyA,1
UCJ5O29ISFgF9c3pSkZMk2sw,1
UCJ5Yt1KGJ7OBRXpuyRO0d5A,1
UCJ5gxZt-uCv_7w49Mz2WmGQ,34
UCJ6PfMGLVSRzv6z6OTIJBVg,6
UCJ6TG4_HDeF4hC4vR12ehlw,1
UCJ6V26oal3BXZC3MTuo6vKw,1
UCJ6sRAm1CfguJ5ZhvpbN1yg,1
UCJ6xM0JZDNlktkf_ry4DNug,48
UCJ7KmzMc_OwrjVeKUjOWngQ,15
UCJ7YhtO8_nGqk1_aJHzo6Jg,1
UCJ87g9No0SibDrqOn499-Ow,3
UCJ8dk0eC0l45z-3nbkPSkhg,3
UCJ8nwCTnhb0yuBZQkUacnfw,1
UCJAA5Z5tw-v9ZHXVIE2kmhA,4
UCJAB3UeEWwx60qW_6Xw6SjQ,1
UCJAOB9sn_7HPvj6sv3Rg33g,1
UCJBbGIPqQnADUA72ikE3Xgg,7
UCJBifp0pBmIaKMfRbS415vg,3
UCJByUTuic75MEcGp_sBqajQ,1
UCJCDyiH2d2Tcy6SymCGYjlw,1
UCJCzYgFYkoUBWvEA2xWs9GA,3
UCJDgdO3wSVg2ZN2sAeI_dHg,16
UCJDjmS04fcnDPPq9SW8xfww,14
UCJDuO3A6oEOPDW0scUH2tFg,1
UCJDw2iZX48_WW3z_znUKSRg,1
UCJEDFSxHHOW1PpBccdSxOTA,47
UCJEG5xJyjt6vpnlTYXdB8-A,5
UCJEdH5K6OSKjrrv1AZved3g,1
UCJEtD6JDgNKxcPJPBOAf-Tg,12
UCJF91zNV7aBdPTPe91WQrjA,1
UCJFJtXws5w3P6BnhLlHjqrQ,3
UCJFOER35ggIWwsXh2ZDnqyg,16
UCJFZ1dL23EY9Xvk3GtxMjZw,1
UCJGGD0QyhVbwaNruCCRB-NQ,1
UCJHvabL7SbwPc9sBZfMI3Jw,1
UCJHy3w8Ac7bDDT2I7iMC9Ag,2
UCJI09g1WXefihoniitfHd6g,1
UCJIW1yHw3WINkNEz04LJVOg,1
UCJIozmVCm9DdjqiBQnp_49g,6
UCJJVSeW5mTJQ9jthfjo2eIQ,3
UCJK_n94hRJPPTDKu_Fyi1nQ,30
UCJLFsRmpJtYMvEjoxgl0fEw,2
UCJLt5mee3NO4jfsEHhXJxKQ,4
UCJM1Zt7njtHWv_-awBMlgrg,1
UCJM5zEJThGq-wZeczrSf1wA,1
UCJMMgQtyvMeISHoe3EitR3A,1
UCJN7pSuTOz6sVRxxGL91VHA,4
UCJNDUc2VbfTfac9_UBhrdHQ,1
UCJNsKGKVSgJVGJfQCMdtjWQ,15
UCJOLCTPnOkvZid8hlFM0Gdg,6
UCJOSZDgVu_jr9TL4XABjPRw,3
UCJOgq8C_Vfh-zK0HASHjaUQ,6
UCJOwsK-3ZKywPb5pdbCjiVQ,1
UCJP0oBS6ss7hcFclh6qxtmQ,1
UCJP9MdLRpzd6-hJqaI2A2JQ,9
UCJPQANsnbQZ-3W_VWnPphCQ,1
UCJQCnNyRiXfjx27C3vSSCQg,1
UCJRFMUGKouCWrNprJD3kaOA,27
UCJRQS48aF9UTBwLIAidT2uQ,3
UCJRlY0R1YsdMLKstqU7oBBg,3
UCJTLhIlihuI5G23OehrZaOA,2
UCJTuksne41vNVFxzyZDJodQ,1
UCJUQ-5Zp6fWfGi4B-wqeJBw,9
UCJUfUBXXGwv7fe3LgbjxECg,19
UCJUpoavk-9sIY01pDMoY1tA,2
UCJUxyVCV8g5K0hHYyZYkpSQ,5
UCJVk6EvbGlIhI2kSVEX5IrQ,1
UCJVvsmmAigGuVfvdk8gLcaQ,1
UCJWRFRA9ZV7jedanWxTotZA,1
UCJXdsdFNRYcg7ByKi8WCDqw,1
UCJXvwrh4dn5l8bHfKaCNdxQ,2
UCJY1JCVsIgVgN5ePERZ_Upg,183
UCJYJEOI8q5KPNuzGWddBf_Q,2
UCJZ57R_fVWX1RHSQ9IogICw,57
UCJZ5gFXzSZ9i-R1HEnS8U_A,2
UCJZruH1kMb7W9b9mBJT5_oQ,14
UCJ_ZCm8PNenT_z-Or23cETg,1
UCJac92f_YjF_EiVr_Cp0kzQ,2
UCJbSHqO72xc7ouiBuAIgKog,1
UCJbc-kZKum72t6wg0JyNVtg,3
UCJbpgoNKUWdYJ3U_pAh0hNg,2
UCJbwfMFhEzVELub1E4_fCEg,1
UCJd0jl8aKCqxF94by-R_3ZQ,4
UCJd3AmRmWVwVM6D9igIgFkA,1
UCJdILECIQ6G8Tkftq1fiXPw,2
UCJdsv1mfxa7HXQ7qRBW5-bg,1
UCJeZ0QNDYn48bx1ytiqKl4A,2
UCJfPKttw-r2YWmzpFOuEPCw,1
UCJfQo4-8epsQk9V7bwKAg6w,9
UCJfpUv6HTF-zUNRMUVF7QgA,5
UCJfs1sR5yUDwRpawZoI3viA,1
UCJgHIph1RZwd6UT4Z0XmL0w,23
UCJgYSlg-eOAKW9q2gjJ6Y4Q,2
UCJhF9Tap9UtR8P6JWauP_Wg,7
UCJhHyzSGkdrU2RR6DWjlkiA,5
UCJiPM27JyvFYX6fssw9ys_Q,99
UCJiRzrnU5aSg50Ri3hM5C1w,3
UCJipSe254IVy67hUa-xRWZQ,6
UCJj6pLk4B6QugWESPKq8W7Q,3
UCJjNCccLs4vbwU7a3wZtlOw,5
UCJjP8T4eKGUOiJ3hoObs0Tw,14
UCJjW6_TFe962RYMSLr9B4kQ,103
UCJluen1_GyRXA75Vr0DtxWg,1
UCJmH9IoKLlgDVmvC_BaZD1w,1
UCJnM6Sw2oS-AItFggi7msdQ,6
UCJncEOlN3BojjIfYCfcGPCQ,24
UCJncbLUNq9zSD0AhYWRYCsg,2
UCJoXoKcfAo4j9XWDlxCWMyg,1
UCJohEIKcimpWGwu9FrDZiuQ,1
UCJpOVbxC_2OBVAdTOr3h88A,2
UCJpel4wLiuQlF_UwY6MJyvw,1
UCJplFzfIQwIxeNu_gTLQCdQ,3
UCJqrnZ0RPdiuzEylmJdMU1g,3
UCJqsu_uydArcDuAMdSD6N6g,1
UCJrBv9E1W0h-siVj5FI1q4g,1
UCJrDMFOdv1I2k8n9oK_V21w,52
UCJrF5JZzRkvtGCT2WtoBsjA,3
UCJrXKwUkSbv_lHXwFur6YNg,2
UCJrwTWxtheGwiWEJSj_7r3Q,1
UCJs1GJBSBWyfvKW-K3_c-qg,1
UCJsnuwFc_w1pqJHthe-ftTA,1
UCJt-iy2NDAaoe352NQgmg0g,1
UCJtQv5e9uhw2GjP7bl0Kf-w,8
UCJvA_ZH2ixBWHiJXeLkriNQ,7
